t,l,m,r,n,v_m,v_a,v_m_e,v_a_e,a,e,seed,computation_time,version,max_complexity,mean_complexity,has_phase_change,time_to_chaos
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,0.4,1864132580,8.612548112869263,0.03,47863009232263.805,25446685813.80695,False,4764
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.6,508983886,10.516156435012816,0.03,3311311214.825908,46055048.74807534,True,361
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.4,1328533375,5.066417694091797,0.03,3311311214.825908,6767093.242572833,False,4165
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,1.0,1130958786,10.699331521987917,0.03,1e+18,1.226408902027123e+16,True,752
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.4,920720510,8.572991132736206,0.03,1318256738.556399,9839249.393778214,True,272
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.6,1965321146,4.348597764968872,0.03,158489319246.11108,255971776.45892304,True,911
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,1.0,688238959,12.516192197799684,0.03,190546071796.32367,1336864456.6151297,False,530
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.6,828601318,10.79942750930786,0.03,524807460.2497712,6173418.319626785,True,218
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,1.0,805498965,10.56626296043396,0.03,331131121482.5908,2158796225.3865366,True,347
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,1.0,1510328364,7.795992374420166,0.03,1.0964781961431827e+17,461557096381873.1,False,4421
5000,100,5,50,5,0.005,0,0.01,0.03,0.7,1.0,1613488851,6.883837699890137,0.03,2511886431509.572,10461868944.026442,False,455
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,0.4,543832321,7.101924180984497,0.03,47863009.2322638,343619.27629626804,True,249
5000,100,5,50,5,0.005,0,0.01,0.03,0.7,0.6,817715973,6.518123388290405,0.03,691830970918.9363,1365208882.0099638,True,2514
5000,100,5,50,5,0.005,0,0.01,0.03,0.7,0.4,1973217623,9.066141605377195,0.03,33113112.14825908,188249.6852396181,True,258
5000,100,5,50,5,0.005,0,0.01,0.03,0.4,0.4,1185030314,11.71611738204956,0.03,52480746024.97712,387213722.1224709,False,1488
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.6,794874975,8.325389862060547,0.03,3311311214.825908,27837157.12524837,True,269
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,1.0,2099947908,8.766493082046509,0.03,3630780547701.003,22760173792.02396,False,303
5000,100,5,50,5,0.005,0,0.01,0.03,0.4,0.6,1785226408,9.096597909927368,0.03,478630092322.638,4372371856.542636,True,519
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.4,1838719895,17.182517528533936,0.03,691830970918.9363,4442796118.932729,False,1149
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,1.0,1184558809,8.18308687210083,0.03,9.12010839355904e+18,1.3701208492081404e+16,True,2542
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.4,1153241150,7.964871883392334,0.03,524807460.2497712,2681801.755405474,True,577
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,1.0,1574520913,11.337753057479858,0.03,2.089296130854041e+16,153000553691450.16,False,490
5000,100,5,50,5,0.005,0,0.01,0.03,0.7,0.6,997425847,6.550312042236328,0.03,1737800828749.3691,15451546834.522247,True,1212
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.8,1355149374,12.672054052352903,0.03,1.0964781961431828e+19,4.000986977681217e+16,True,2703
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,1.0,2095874075,13.195204734802246,0.03,19054607179632.367,72428763988.72263,True,323
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,1.0,1610912420,7.816232442855835,0.03,2089296130854.0408,33104075084.40795,True,519
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.4,1376616952,4.341871500015259,0.03,47863009.2322638,348567.2130397576,False,58
5000,100,5,50,5,0.005,0,0.01,0.03,0.4,1.0,1346435288,20.73254466056824,0.03,5.754399373371543e+27,7.618353275829023e+24,False,2462
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,1.0,90499656,9.433289766311646,0.03,208929613085404.1,1187312064380.8943,True,388
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.6,1325443889,14.649239778518677,0.03,27542287033381.52,137127926854.36264,True,968
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,1.0,2142962141,14.149271726608276,0.03,275422870333.8152,3075742733.217089,True,1592
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.6,1485707963,7.3381733894348145,0.03,208929613085404.1,381243496871.0781,True,1460
5000,100,5,50,5,0.005,0,0.01,0.03,0.4,0.6,575810390,8.822292804718018,0.03,10000000000.0,102776019.9624506,True,410
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,1.0,1038958381,16.872447967529297,0.03,1.0964781961431828e+19,9.785302177777018e+16,True,1606
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.6,1689659326,16.31580948829651,0.03,7.58577575029182e+20,2.4974416399234586e+18,True,2517
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.4,753024353,11.566158771514893,0.03,831763771102.6675,10765164824.120283,True,877
5000,100,5,50,5,0.005,0,0.01,0.03,0.4,0.8,1184876557,13.432735681533812,0.03,173780082874936.9,641083917292.9194,False,4269
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.6,1667169311,4.5751237869262695,0.03,12022644346.174082,48581055.746206686,False,694
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.6,1843728258,11.316121816635132,0.03,1584893192461111.0,6091160577201.027,True,1056
5000,100,5,50,5,0.005,0,0.01,0.03,0.4,1.0,1013946342,11.42482852935791,0.03,22908676527677.7,94079267412.18085,True,607
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.8,2019352525,9.18295121192932,0.03,2290867652.76777,16241672.805158764,True,219
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.8,1564824749,8.71638011932373,0.03,91201083935.5904,551389373.15764,True,345
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.8,2122413981,14.147886991500854,0.03,10964781961431.828,75548272290.69826,True,312
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.8,1572211780,4.683067798614502,0.03,478630092322.638,3930225369.9250617,False,257
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.4,508740431,10.373204231262209,0.03,3981071705.534953,28788743.882959034,True,1416
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,0.4,1297880014,14.865881204605104,0.03,1.3182567385563994e+17,339722471238229.5,False,2995
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.4,1315314392,4.583885192871094,0.03,120226443.46174082,596590.6307759737,False,122
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.6,1934232624,11.800116539001465,0.03,275422870333.8152,2587235278.669655,True,488
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.4,1128194120,5.878840208053589,0.03,3981071705.534953,14729766.202441826,False,564
5000,100,5,50,5,0.005,0,0.01,0.03,0.7,0.8,873088962,8.900254011154175,0.03,17378008287.49369,235575776.06216952,True,252
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,1.0,1175926465,10.6345055103302,0.03,1.0964781961431827e+17,405471509285348.8,False,599
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.4,45121494,18.948729753494263,0.03,2511886431509.572,27639211423.475662,False,1291
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,1.0,1621003205,12.849306344985962,0.03,5.248074602497712e+24,1.7088675398768124e+22,False,3871
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.6,2122944798,6.466743469238281,0.03,1318256738.556399,8338117.045487108,True,398
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.8,278247996,9.932877779006958,0.03,83176377110266.75,997220175106.9064,False,1093
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.6,816365768,6.849583864212036,0.03,69183097091893.625,105494880686.7419,False,2808
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.4,624628990,13.399105548858644,0.03,2754228703338152.0,21908886432199.37,True,2345
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.8,684754997,9.14437222480774,0.03,47863009232263.805,271960206726.5007,True,675
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.8,33799819,16.182586908340454,0.03,2.511886431509572e+18,1.0151369098658168e+16,True,945
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.4,156606144,7.204829216003418,0.03,251188643.1509572,3501436.2164296205,True,1530
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.8,182436882,8.532882928848267,0.03,912010839.355904,13110944.257977312,True,191
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.6,617593224,9.387820720672607,0.03,47863009232263.805,215422398357.33508,True,2630
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.8,731780215,9.91862416267395,0.03,5.248074602497712e+16,252704228462942.97,False,3775
5000,100,5,50,5,0.005,0,0.01,0.03,0.4,0.8,8915318,12.616437673568726,0.03,15848931924611.11,47881510032.1384,True,440
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.4,197583306,10.643764734268188,0.03,63095734448.01891,227629485.6639244,True,613
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.4,277153972,11.521465063095093,0.03,144543977.0745928,1878113.903171391,True,590
5000,100,5,50,5,0.005,0,0.01,0.03,0.7,0.6,1213981509,8.332825660705566,0.03,1318256738.556399,8143331.819968277,False,78
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,1.0,2847426,10.784079551696776,0.03,144543977074592.8,1340377454087.6074,True,838
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.6,1288795753,9.86618709564209,0.03,363078054770100.25,813092175222.8938,False,3982
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,1.0,1370766833,7.635977029800415,0.03,158489319246.11108,770391056.4226013,True,162
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,0.6,826459000,5.249094486236572,0.03,6918309709.189363,19798373.544504296,True,324
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.6,1623373485,8.69987440109253,0.03,831763771102.6675,1676435146.8603015,True,1935
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,1.0,956090036,9.751086711883543,0.03,1.2022644346174082e+16,70765127783492.86,True,833
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.6,1032189639,13.720923662185667,0.03,7585775750291.82,101398155578.43645,False,1171
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,0.6,2072146293,7.483009099960327,0.03,20892961308.54041,108881113.98741408,True,374
5000,100,5,50,5,0.005,0,0.01,0.03,0.4,0.8,972964734,18.432332515716556,0.03,1.2022644346174082e+22,4.400595605479532e+19,False,2816
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.4,450571412,14.381328821182253,0.03,912010839355904.0,2146546034433.0708,False,3579
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,1.0,436266325,7.01598858833313,0.03,19054607179632.367,198533323264.20364,True,1092
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.4,1780776685,11.300768852233888,0.03,2290867652.76777,25605443.703851253,True,455
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.8,1221929830,8.115979433059692,0.03,1096478196143182.8,4518070857878.587,True,1198
5000,100,5,50,5,0.005,0,0.01,0.03,0.7,0.4,179509692,9.149188756942747,0.03,20892961308.54041,154887094.75150266,True,753
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.6,637066102,7.3665361404418945,0.03,4365158322401.63,11830382165.194967,True,2659
5000,100,5,50,5,0.005,0,0.01,0.03,0.4,0.4,1036777217,12.732704639434814,0.03,15848931924611.11,47041788715.026375,True,1184
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.6,1502182885,11.788861274719238,0.03,52480746024.97712,541143749.6369723,True,305
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.4,2116207889,15.860787868499756,0.03,13182567385563.994,132076405816.59853,False,2073
5000,100,5,50,5,0.005,0,0.01,0.03,0.4,1.0,403155938,12.344895601272585,0.03,3.311311214825908e+21,2.1240647718610047e+19,True,1625
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,1.0,60532302,7.789619207382202,0.03,251188643150957.2,908097921038.0186,False,490
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,0.6,516468764,6.882946968078613,0.03,8317637711.026674,102640027.2956313,True,563
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.8,1317688017,6.599054574966431,0.03,1.0964781961431827e+17,479174993922410.3,True,1654
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.4,1149268932,8.96552300453186,0.03,22908676.527677797,581210.1189703568,True,187
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.6,480846436,9.782792329788208,0.03,1000000000000.0,7117994276.563462,False,606
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.4,734831799,14.051315546035768,0.03,3981071705.534953,21900465.653906398,False,4214
5000,100,5,50,5,0.005,0,0.01,0.03,0.7,0.6,1007275388,9.3827223777771,0.03,63095734448.01891,202718314.130239,True,358
5000,100,5,50,5,0.005,0,0.01,0.03,0.4,0.4,1183627513,10.723161697387695,0.03,2089296130854.0408,7918699646.319661,False,1171
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.4,186565736,16.532499074935913,0.03,3630780547701.003,22886481947.62041,True,649
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,1.0,1785892825,11.620210409164429,0.03,2089296130854.0408,43698772555.552986,True,466
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.8,425744081,16.902527332305908,0.03,2.0892961308540407e+20,8.908212833092155e+17,True,1215
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.8,1536234025,7.318038940429687,0.03,3.311311214825908e+17,1074287528722587.6,True,1158
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.4,1761646928,8.566298961639404,0.03,57543993.73371567,639045.13542808,False,281
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.8,798400632,14.78218674659729,0.03,1905460717963236.5,8898891455570.96,True,858
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.4,1502646944,8.754133224487305,0.03,27542287.033381637,151327.39610376334,False,71
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.6,2078918802,14.26491093635559,0.03,10964781961431.828,59989122712.90447,True,614
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.8,1940600070,17.273332118988037,0.03,1.737800828749369e+18,9976101697703352.0,False,2588
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.6,2105534396,11.082775592803957,0.03,100000000000000.0,563868279613.5735,True,995
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,1.0,1382311498,13.565905570983888,0.03,331131121482.5908,2777811498.79085,True,249
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.4,132984072,12.42916464805603,0.03,5248074602497.712,46385272561.15687,False,4117
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.4,142377843,4.132960796356201,0.03,57543993.73371567,280820.87877475924,False,234
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.4,1705502981,4.141625165939331,0.03,15848931.924611174,183062.250124728,False,119
5000,100,5,50,5,0.005,0,0.01,0.03,0.4,0.4,786801162,9.30379581451416,0.03,13182567.385564102,219258.87750475327,True,461
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.6,1746614618,10.448260068893433,0.03,109647819614.31828,880836228.0188273,True,366
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.6,592525043,5.467304944992065,0.03,131825673855.63994,231274411.7590544,True,316
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.6,619688953,9.699943542480469,0.03,20892961308.54041,160986144.10059094,True,487
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,1.0,805799351,4.530231475830078,0.03,9120108393559.04,244608693089.83456,False,520
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.6,1894255207,6.040812730789185,0.03,251188643150957.2,564740201810.2914,True,2841
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,1.0,1123690066,13.701391458511353,0.03,2.511886431509572e+16,161325190395793.97,False,2576
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,1.0,1739745495,8.37720537185669,0.03,3.981071705534953e+21,7.036335414233286e+18,False,3945
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.4,1654072563,13.531058311462402,0.03,208929613.0854041,4539516.81896342,False,425
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.8,583284560,13.744127750396729,0.03,109647819614.31828,1643912155.182606,True,489
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,1.0,1625079794,11.199496507644652,0.03,173780082874936.9,2137753140382.7268,True,540
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.4,1664956745,10.649554014205933,0.03,36307805477.010025,180465187.51513892,True,1486
5000,100,5,50,5,0.005,0,0.01,0.03,0.7,0.4,1446244768,8.499298572540283,0.03,27542287.033381637,526629.1526065586,True,330
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.6,1958758270,15.7325599193573,0.03,1096478196143182.8,9895208277667.584,False,1388
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,1.0,890860347,9.281214475631714,0.03,4.786300923226381e+19,2.0054656936924224e+17,False,4282
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.6,939898914,4.68782377243042,0.03,12022644346.174082,51535565.50438111,True,124
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.8,889445741,12.044780731201172,0.03,30199517204.02019,354223788.77441585,True,220
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,1.0,1032090966,10.281858444213867,0.03,3.019951720402019e+16,113442291832250.58,True,490
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.8,815273187,10.097129344940186,0.03,3019951720402.019,32896639094.9865,True,463
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.6,87900440,4.763113260269165,0.03,30199517204.02019,81994374.24334282,False,1458
