version,t,l,m,r,n,v_m,v_a,v_m_e,v_a_e,e,a,simulation_runs,max_complexity,mean_complexity,has_phase_change,time_to_complexity
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.1,1,10,190546.0717963252,1532.994580605307,True,302
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.1,1,10,2511886.4315095823,37807.97334470644,True,914
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.1,1,10,1096478196.1431828,8115732.904963373,True,1746
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.1,1,10,3630780.5477010175,49401.45971745021,True,2040
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.1,1,10,10000.0,139.29920884122626,True,286
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0,10,75857757502.9182,268238159.39099503,False,1048
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0,10,758577575.0291821,12577411.645538747,True,1472
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0,10,524807460.24977124,10140644.542685123,True,691
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0,10,2290867652.76777,34145447.99461787,True,600
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0,10,27542287.033381633,690932.643162048,True,289
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0,10,25118864315.09572,461491638.2742409,True,726
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0,10,331131121482.59076,2717337588.523434,False,3136
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0,10,524807460.24977124,7215923.054238374,False,482
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0,10,69183097.09189363,478926.12590095756,True,1538
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0,10,4365158.322401665,79191.947147161,True,350
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.2,10,331131121482.59076,1725254572.33778,True,2114
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.2,10,331131121482.59076,1538621331.2706733,True,1561
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.2,10,22908676.527677793,330663.4825077375,True,346
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.2,10,27542287.033381633,412257.5018765632,False,429
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.2,10,1445439770745.928,9146056285.363897,False,2278
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.2,10,363078054.7701003,8167923.833046253,True,454
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.2,10,3311311214.8259077,28793935.727710627,True,576
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.2,10,524807460249771.25,3164097886979.268,True,1149
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.2,10,630957344.4801891,4405169.666333001,True,416
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.2,10,75857757502.9182,1411907733.4867148,True,1080
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.4,10,6309573.444801942,212844.47814293325,True,270
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.4,10,1096478196.1431828,16817515.270010307,False,489
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.4,10,15848931.924611174,495184.12857531774,True,305
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.4,10,22908676527677.7,163156681955.16394,False,3968
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.4,10,363078054.7701003,5270818.528128082,True,544
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.4,10,13182567385563.994,88154985485.60223,False,2019
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.4,10,30199517204.02019,410893047.5899611,True,1746
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.4,10,478630092322.638,5157737827.066296,False,1254
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.4,10,275422870333.8152,2301360619.061787,False,1605
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.4,10,131825673855.63994,1748946834.758822,False,1550
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.6,10,19054607.179632522,365737.857018464,True,276
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.6,10,363078054.7701003,3889488.6255447897,True,1060
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.6,10,9120108393559.041,47455514548.90344,False,1622
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.6,10,69183097.09189363,2475449.7251221566,True,328
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.6,10,301995172.04019946,2898389.6611067485,True,272
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.6,10,5754399373.371543,149954685.69230965,True,1125
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.6,10,1584893192.4611108,11408764.025395337,False,378
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.6,10,5248074.602497734,118282.36178385804,True,389
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.6,10,8317637711.026674,93625050.01235944,True,832
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.6,10,2.511886431509572e+16,247002714926199.03,False,3811
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.8,10,27542287.033381633,354190.1315039012,True,385
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.8,10,9120108.393559115,188450.92201880337,True,308
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.8,10,6918309709.189363,62173824.99175823,True,992
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.8,10,2290867652.76777,22354222.92127592,True,925
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.8,10,6309573444801.892,58755466093.91561,False,2700
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.8,10,14454397707.45928,71826593.6687149,True,614
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.8,10,3019951720402.019,29196781228.61151,True,1753
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.8,10,3311311214.8259077,23090850.22195651,True,634
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.8,10,120226443.46174082,1123909.6934219694,True,438
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.8,10,436515832.24016297,6504529.829965496,True,504
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,1,10,47863009.2322638,697796.2831699417,False,302
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,1,10,3019951720402.019,15033685607.4173,False,4358
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,1,10,1584893192.4611108,19724938.98717032,True,552
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,1,10,1096478196.1431828,14283203.405655857,True,957
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,1,10,5754399373.371543,48009774.58219015,True,329
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,1,10,63095734448.01891,217525004.0789382,False,913
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,1,10,1.5848931924611109e+19,3.2389602015187468e+16,False,1176
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,1,10,69183097.09189363,954220.7210618001,True,290
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,1,10,2290867652.76777,12874629.79038225,True,320
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.2,1,10,173780082.8749369,2467312.993842743,True,208
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,69183097.09189363,927594.1912013586,True,837
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,6309573.444801942,101377.17164425187,True,259
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,1000000.0,24137.487931303534,True,215
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,5754399373.371543,72129937.83980449,True,951
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,3981071705.534953,37159185.40983776,False,3471
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,10964781.961431874,204709.60356559788,True,787
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,3630780.5477010175,53022.844296814954,True,434
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,1202264.4346174132,24650.672369003707,True,503
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,83176377.11026709,2979467.123727347,True,1087
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,7585775.750291851,75690.40292801922,False,382
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,363078054.7701003,4935911.460462354,True,1271
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,39810717.05534969,333958.5130842621,True,503
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,20892961308.54041,177234822.48343897,True,1449
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,5754399373.371543,48771916.22179617,False,2271
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,478630092322.638,2940187250.8328896,True,1533
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,10964781.961431874,141078.14327762832,True,456
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,331131.1214825908,5708.034435013999,True,390
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,2089296.1308540408,44485.47659483527,True,475
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,1737800.8287493763,35777.036239668196,True,390
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,30199517204.02019,252568047.29238898,False,1867
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,208929613085404.1,2012490006318.7827,False,2785
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,15848931924611.11,94858377233.11649,True,2261
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,173780082.8749369,4671005.444083498,True,1168
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,831763.7711026708,16338.333206566233,True,250
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,6309573444801.892,22934652380.13447,True,840
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,1e+16,65477455996119.77,False,3065
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,25118864315.09572,376452458.0829051,False,2000
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,69183097.09189363,753622.5850666275,True,400
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,109647819614.31828,1865635236.7876306,False,1497
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,158489.31924611173,6276.630625371679,True,92
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,3630780.5477010175,14916.985362856007,False,455
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,91201083935.59041,464729048.33874744,False,2533
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,524807460.24977124,6766413.419238691,True,746
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,436515832.24016297,8374948.297968741,True,1750
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,1000000000000.0,6489573124.676874,True,1133
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,63095734448.01891,523919596.20833313,True,619
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,2290867652.76777,25971180.15105364,True,591
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,1318256738.5563993,15402312.828961767,True,1835
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,758577575.0291821,15154522.220224118,True,1689
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,47863009.2322638,1201827.989327431,True,416
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,436515832.24016297,8729094.810925182,True,950
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,630957344.4801891,6248058.1395360455,True,1590
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,2754228703338152.0,17232897012648.781,True,1437
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,25118864315.09572,426271963.88959885,True,1237
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,173780082.8749369,4315017.213922165,True,679
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,912010839.3559041,12123310.280255107,True,536
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,7585775.750291851,151521.570823666,True,400
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,3019951.720402019,53640.41893751102,True,203
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,5754399373.371543,78324612.72657406,True,496
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,1737800.8287493763,61750.07089636891,True,284
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,630957344.4801891,11980115.8731841,True,565
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,912010839.3559041,9389168.141873075,True,585
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,4786300923.22638,76910922.64877965,False,978
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,120226443.46174082,2269433.4225275423,True,575
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,120226443.46174082,2703958.6339502814,True,745
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,63095734448.01891,647367955.8145243,False,2978
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,10964781.961431874,232036.01276891984,True,652
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,15848931.924611174,292554.86779153906,True,420
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,4365158.322401665,90472.85454872451,True,714
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,331131.1214825908,9714.517444070521,True,317
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,831763771102.6675,9702464855.328787,False,3273
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,4365158.322401665,79257.01612340854,True,432
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,13182567.385564102,583002.1731272939,True,586
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,575439937337.1543,7714882411.133268,True,1607
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,2754228703.338152,97395332.10560381,True,1325
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,208929613.0854041,2541567.162089673,True,481
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,10964781.961431874,378146.6595607506,True,270
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,3019951.720402019,69691.92505966745,True,386
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,7585775.750291851,233060.73357298403,False,647
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,39810717.05534969,910578.5387188513,True,869
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,9120108.393559115,168143.19014633712,True,655
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,1905460717.9632366,24047751.57637267,True,1676
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,1000000.0,41228.30380275007,True,263
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,691830.9709189363,34003.99734141511,True,504
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,630957344.4801891,11230858.718372744,True,1146
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,3019951.720402019,49642.84379753804,True,632
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,9120108.393559115,189255.9759162338,True,662
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,478630092322.638,5270792168.472819,True,1359
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,158489.31924611173,6430.853540555983,True,217
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,436515832.24016297,3540913.093874929,False,2104
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,301995172.04019946,4898350.021488516,True,795
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,398107.1705534969,6191.0540355013545,True,257
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,100000000.0,1658699.2598153425,True,395
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,69183097.09189363,2336122.0700678937,True,454
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,912010839.3559041,8033722.977669247,True,1149
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,69183097.09189363,1030956.7229885798,True,1496
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,173780082.8749369,5792313.317634671,True,574
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,2290867652.76777,11644876.523805087,False,4130
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,22908676.527677793,1014260.2421222961,True,478
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0,90,144543977.0745928,1559044.867396837,True,578
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,1445439770745.928,19571884704.24164,True,835
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,7585775.750291851,148497.6127048023,True,393
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,33113112.148259077,236604.55387483424,False,2053
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,9120108.393559115,73263.02457280096,True,1605
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,2290867652.76777,29456675.849359136,False,1442
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,575439.9373371566,13936.562881545333,True,1270
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,17378.00828749376,625.5576508222899,True,211
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,19054607.179632522,527717.2031121816,True,694
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,173780082.8749369,3196170.8573716963,True,1299
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,575439.9373371566,16095.947518693167,True,833
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,17378008287.49369,218590365.38830614,False,3729
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,52480.746024977336,1588.7799037615455,True,238
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,1202264.4346174132,49249.8684524081,True,414
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,7585775.750291851,177485.97886177988,True,481
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,75857757502.9182,838284978.9695396,False,1913
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,13182567.385564102,265921.52472065546,True,391
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,75857.75750291851,1567.2008203032808,True,351
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,69183097.09189363,395073.6596187046,False,4532
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,1202264.4346174132,43999.45144530432,True,529
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,13182567.385564102,348987.55491228454,True,1062
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,2511886.4315095823,55891.175436556565,True,453
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,33113112148259.08,668089217282.124,False,2365
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,1318256738.5563993,12446905.765729621,False,1844
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,208929613.0854041,4496777.70624879,True,1241
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,6309573.444801942,107554.77647029882,True,580
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,39810717.05534969,402309.395664844,True,975
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,25118.864315095823,909.3015254456892,True,217
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,12022644346.174082,214293068.15646046,True,1363
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,17378.00828749376,536.5140781103452,True,504
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,2511886.4315095823,41424.821089869285,True,435
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,5248074.602497734,74732.67040665654,False,526
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,4365158.322401665,85645.81602563494,True,882
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,2511886.4315095823,57078.990729788544,True,926
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,63095.73444801943,2686.6543554996115,True,162
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,6309573.444801942,134928.67501494449,True,743
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,43651.58322401666,945.501155208234,True,215
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,39810717.05534969,505506.33930178155,True,621
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,109647.81961431874,3013.3819135333424,True,431
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,9120108.393559115,119838.81529052446,True,598
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,3630780.5477010175,61177.37816276704,True,1021
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,398107.1705534969,6780.348709066331,True,298
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,2511886.4315095823,45025.06841746406,False,821
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,275422.87033381633,3093.3672502976574,True,246
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,109647.81961431874,3819.9188764308774,True,236
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,144543977.0745928,1260114.211493493,False,3114
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,173780082874936.9,980561350767.429,False,2719
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,10000000000.0,97147320.90147112,False,976
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,2089296.1308540408,45275.19049140363,True,526
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,69183097.09189363,851045.9162122895,True,1395
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,158489.31924611173,2462.165929645243,True,551
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,63095734448.01891,459581676.50375193,True,2170
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,363078054.7701003,7068543.24397377,True,1445
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,575439.9373371566,8212.299649085442,True,349
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,158489.31924611173,5422.161462062174,True,318
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,524807460.24977124,3056482.8818373065,True,2634
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,3630780.5477010175,85606.47086799673,True,863
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,15848931.924611174,314368.2122306592,True,375
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,13182567.385564102,162002.36619943895,False,928
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,1000000.0,22255.509689688806,True,454
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,33113112.148259077,489978.45065312827,True,837
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,229086.76527677794,7421.552852142897,True,232
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,478630.092322638,9196.670149073982,True,907
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,1318256738.5563993,18445418.61820124,False,1226
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,275422870333.8152,1207290831.1780157,True,1938
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,229086.76527677794,5363.513804630215,False,260
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,1737800.8287493763,26468.301883222426,True,754
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,22908676.527677793,339697.8057735793,False,2789
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,158489.31924611173,3769.1490119383902,True,573
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,39810717.05534969,485632.99484579393,True,1277
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,1096478196.1431828,10022251.089187017,True,1337
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,275422.87033381633,7323.309631445686,True,373
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,575439.9373371566,18693.369974805548,True,730
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,3019951.720402019,59445.347347756266,True,528
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,13182567.385564102,286452.38256010134,True,579
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,69183097.09189363,1045104.2569548221,True,588
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,1905460717.9632366,29478517.546795722,False,2489
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,478630.092322638,10541.454909735176,True,341
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,33113112.148259077,563944.0218679783,False,1352
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,3630780.5477010175,84279.09364859111,True,540
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,1445439.770745928,35355.170302678314,True,635
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,27542287.033381633,619553.2778725288,True,2678
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,1202264.4346174132,27494.842186345308,True,566
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,1202264.4346174132,42262.66729518605,True,362
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,3311311214.8259077,78048666.92356056,True,1997
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,5248074602497.712,51216519422.0542,False,3248
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,3630780547701.003,40363621075.858116,True,2026
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,331131.1214825908,4008.5714279271147,True,463
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0,0.2,90,190546.0717963252,9032.264299203409,True,346
